STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW
65.9,16.1831142682,47.2987755732,18.4349488229,14.0362434679,15.9453959009,0,125,125,119,119,119,119,119,119,125,125,187,187,187,100,100,187,0,0,125,187,187,187,187,133,278,278,278,187,187,187,187,100,278,278,101,101,101,101,101,101,278,278,278,101,101,101,101,101,0,278,278,278,278,278,278,278,325,326,325,326,325,325,325,325,324,326,326,326,325,327,329,329,0,0,324,325,325,324,324,326,324,325,325,325,325,325,325,324,325,325,326,326,325,325,325,325,325,325,325,326,325,325,325,326,0,324,324,325,326,326,326,326,47.2988138121,47.298852051,47.2988902899,47.2989285287,47.2989667676,47.2990050063,47.2990432451,47.2990814838,47.2987756772,47.2987757811,47.298775885,47.2987759888,47.2987760925,47.2987761962,47.2987762998,47.2987764034,0,0,47.2986612975,47.2986232056,47.2985851136,47.2985470215,47.2985089295,47.2984708374,47.2987215992,47.2986676252,47.2986136511,47.2985596771,47.2985057031,47.2984517291,47.298397755,47.298343781,47.2987373343,47.2986990953,47.2986608563,47.2986226173,47.2985843782,47.2985461391,47.2985079,47.2984696609,47.2987754692,47.2987753651,47.298775261,47.2987751568,47.2987750526,47.2987749483,47.2987748439,47.2987747395,0,47.2988517569,47.2988898487,47.2989279404,47.2989660322,47.2990041239,47.2990422156,47.2990803072,16.1831702634,16.1832262586,16.183282254,16.1833382494,16.1833942448,16.1834502404,16.183506236,16.1835622318,16.1831936102,16.1832729521,16.183352294,16.183431636,16.1835109779,16.1835903198,16.1836696617,16.1837490037,0,0,16.1832829018,16.1833391129,16.1833953238,16.1834515347,16.1835077455,16.1835639562,16.1831144211,16.183114574,16.1831147269,16.1831148797,16.1831150326,16.1831151855,16.1831153384,16.1831154912,16.1830582732,16.1830022782,16.1829462833,16.1828902884,16.1828342937,16.182778299,16.1827223044,16.1826663099,16.1830349263,16.1829555844,16.1828762425,16.1827969005,16.1827175586,16.1826382167,16.1825588748,16.1824795328,0,16.1830018455,16.1829456339,16.1828894223,16.1828332107,16.1827769989,16.1827207871
65.85,16.1834872295,47.2984047019,12.5288077092,18.4349488229,18.4349488229,0,133,133,187,187,100,100,100,187,133,133,100,100,100,187,119,119,0,0,187,187,187,187,187,187,133,133,133,133,187,187,100,100,133,187,187,100,100,100,100,100,278,278,187,187,187,187,101,101,0,0,278,278,278,278,278,278,324,327,329,329,328,326,325,325,324,325,327,327,325,325,325,325,0,0,324,325,325,326,326,327,324,324,324,329,329,329,329,329,324,324,326,325,324,324,324,324,323,325,325,325,325,325,325,325,0,0,323,324,325,325,325,325,47.2984429406,47.2984811794,47.298519418,47.2985576567,47.2985958953,47.2986341339,47.2986723725,47.2987106111,47.2984048056,47.2984049093,47.2984050129,47.2984051164,47.2984052199,47.2984053233,47.2984054267,47.29840553,0,0,47.2982904256,47.2982523335,47.2982142413,47.2981761491,47.2981380569,47.2980999646,47.2983507279,47.2982967538,47.2982427798,47.2981888058,47.2981348318,47.2980808577,47.2980268837,47.2979729097,47.2983664631,47.2983282243,47.2982899855,47.2982517467,47.2982135078,47.2981752689,47.2981370299,47.298098791,47.2984045981,47.2984044943,47.2984043904,47.2984042865,47.2984041825,47.2984040785,47.2984039744,47.2984038702,0,0,47.2985189779,47.2985570699,47.2985951618,47.2986332537,47.2986713456,47.2987094374,16.1835432245,16.1835992196,16.1836552148,16.1837112101,16.1837672055,16.1838232009,16.1838791964,16.183935192,16.1835665708,16.1836459122,16.1837252536,16.183804595,16.1838839363,16.1839632777,16.1840426191,16.1841219605,0,0,16.1836558611,16.1837120714,16.1837682817,16.1838244919,16.1838807021,16.1839369121,16.183487382,16.1834875345,16.1834876869,16.1834878394,16.1834879919,16.1834881444,16.1834882969,16.1834884494,16.1834312345,16.1833752396,16.1833192448,16.1832632501,16.1832072555,16.183151261,16.1830952665,16.1830392721,16.1834078881,16.1833285467,16.1832492053,16.183169864,16.1830905226,16.1830111812,16.1829318399,16.1828524985,0,0,16.1833185971,16.1832623862,16.1832061752,16.1831499641,16.1830937529
65.8,16.1838396516,47.2980248011,12.9946167919,8.1301023542,21.8014094864,0,101,187,100,100,187,119,119,119,101,187,100,100,187,119,119,119,0,101,101,101,101,101,101,101,101,101,101,101,101,187,187,100,101,187,100,100,100,100,100,100,101,187,100,100,187,187,100,100,0,101,101,101,133,133,133,187,326,327,327,325,325,325,325,325,325,327,327,327,325,325,324,324,0,324,324,325,325,326,326,327,323,324,325,325,325,325,326,326,324,324,325,325,325,325,327,330,323,324,325,328,329,330,328,326,0,323,323,324,324,323,324,324,47.2980630397,47.2981012782,47.2981395168,47.2981777553,47.2982159937,47.2982542321,47.2982924706,47.2983307089,47.2980249046,47.298025008,47.2980251114,47.2980252147,47.2980253179,47.2980254211,47.2980255242,47.2980256273,0,47.2979486166,47.2979105243,47.297872432,47.2978343397,47.2977962473,47.2977581549,47.2977200624,47.2979708271,47.2979168531,47.297862879,47.297808905,47.297754931,47.2977009569,47.2976469829,47.2975930089,47.2979865625,47.2979483239,47.2979100853,47.2978718466,47.2978336079,47.2977953691,47.2977571304,47.2977188916,47.2980246976,47.298024594,47.2980244904,47.2980243867,47.298024283,47.2980241792,47.2980240753,47.2980239714,0,47.2981009855,47.2981390777,47.2981771698,47.2982152619,47.298253354,47.298291446,47.298329538,16.1838956465,16.1839516415,16.1840076365,16.1840636317,16.1841196269,16.1841756222,16.1842316176,16.184287613,16.1839189924,16.1839983332,16.1840776741,16.1841570149,16.1842363557,16.1843156965,16.1843950373,16.1844743781,0,16.1839520715,16.1840082813,16.184064491,16.1841207006,16.1841769102,16.1842331196,16.184289329,16.1838398038,16.1838399559,16.183840108,16.1838402602,16.1838404123,16.1838405644,16.1838407165,16.1838408687,16.1837836568,16.1837276621,16.1836716674,16.1836156729,16.1835596784,16.183503684,16.1834476897,16.1833916954,16.1837603108,16.18368097,16.1836016292,16.1835222884,16.1834429476,16.1833636068,16.183284266,16.1832049252,0,16.1837272315,16.1836710213,16.183614811,16.1835586006,16.1835023902,16.1834461797
65.75,16.1841734664,47.2976365527,12.094757077,21.8014094864,23.9624889746,0,101,101,187,100,187,119,119,119,101,101,187,187,119,119,119,119,0,187,101,101,101,101,101,101,101,187,187,101,187,100,100,100,101,101,187,187,100,100,100,100,101,101,101,187,100,100,100,100,0,101,101,101,101,101,101,187,325,327,327,327,326,325,324,324,324,327,327,327,326,324,324,324,0,327,325,324,324,325,325,325,323,327,327,326,326,326,324,324,323,326,327,327,327,325,325,325,323,325,326,326,326,325,325,325,0,323,323,324,325,325,325,325,47.2976747912,47.2977130295,47.2977512679,47.2977895062,47.2978277445,47.2978659828,47.297904221,47.2979424593,47.297636656,47.2976367592,47.2976368623,47.2976369653,47.2976370684,47.2976371713,47.2976372742,47.2976373771,0,47.2975603679,47.2975222754,47.297484183,47.2974460904,47.2974079979,47.2973699053,47.2973318127,47.2975825787,47.2975286047,47.2974746306,47.2974206566,47.2973666826,47.2973127085,47.2972587345,47.2972047604,47.2975983143,47.2975600758,47.2975218373,47.2974835988,47.2974453603,47.2974071217,47.2973688831,47.2973306445,47.2976364495,47.2976363461,47.2976362427,47.2976361393,47.2976360358,47.2976359322,47.2976358286,47.2976357249,0,47.2977127375,47.2977508298,47.2977889221,47.2978270144,47.2978651066,47.2979031988,47.297941291,16.1842294611,16.1842854559,16.1843414508,16.1843974458,16.1844534408,16.1845094359,16.1845654311,16.1846214264,16.1842528066,16.1843321468,16.1844114871,16.1844908273,16.1845701675,16.1846495078,16.184728848,16.1848081882,0,16.1842858849,16.1843420941,16.1843983031,16.1844545121,16.184510721,16.1845669298,16.1846231386,16.1841736182,16.18417377,16.1841739218,16.1841740735,16.1841742253,16.1841743771,16.1841745289,16.1841746807,16.1841174717,16.1840614772,16.1840054827,16.1839494883,16.183893494,16.1838374998,16.1837815056,16.1837255115,16.1840941262,16.1840147859,16.1839354457,16.1838561055,16.1837767653,16.183697425,16.1836180848,16.1835387446,0,16.1840610475,16.184004838,16.1839486284,16.1838924186,16.1838362089,16.183779999
65.7,16.1845072762,47.2972483034,16.699244234,11.309932474,21.8014094864,0,101,101,119,119,119,119,119,119,101,101,187,119,119,119,119,119,0,0,260,260,260,260,260,260,101,260,260,260,260,260,119,119,101,260,260,119,119,119,119,119,101,101,187,100,100,100,100,100,0,101,101,101,101,187,187,101,324,325,324,324,324,324,324,324,324,325,324,324,324,324,324,324,0,0,323,324,325,325,325,325,322,324,325,324,324,324,325,324,324,325,324,324,324,324,325,325,323,325,325,324,324,324,324,325,0,322,322,322,324,327,327,327,47.2972865416,47.2973247798,47.297363018,47.2974012562,47.2974394943,47.2974777324,47.2975159705,47.2975542086,47.2972484064,47.2972485093,47.2972486122,47.297248715,47.2972488178,47.2972489205,47.2972490232,47.2972491258,0,0,47.2971340256,47.2970959329,47.2970578402,47.2970197475,47.2969816548,47.296943562,47.2971943293,47.2971403553,47.2970863812,47.2970324072,47.2969784331,47.2969244591,47.296870485,47.296816511,47.2972100651,47.2971718268,47.2971335884,47.2970953501,47.2970571117,47.2970188733,47.2969806348,47.2969423964,47.2972482003,47.2972480972,47.297247994,47.2972478908,47.2972477875,47.2972476842,47.2972475808,47.2972474774,0,47.2973244884,47.2973625809,47.2974006734,47.2974387658,47.2974768582,47.2975149506,47.2975530429,16.1845632708,16.1846192654,16.1846752601,16.1847312549,16.1847872498,16.1848432448,16.1848992398,16.1849552349,16.1845866159,16.1846659555,16.1847452952,16.1848246348,16.1849039745,16.1849833141,16.1850626538,16.1851419934,0,0,16.184675902,16.1847321104,16.1847883187,16.1848445269,16.1849007351,16.1849569432,16.1845074277,16.1845075791,16.1845077306,16.184507882,16.1845080335,16.1845081849,16.1845083364,16.1845084878,16.1844512818,16.1843952874,16.1843392931,16.1842832988,16.1842273047,16.1841713106,16.1841153166,16.1840593227,16.1844279366,16.1843485969,16.1842692573,16.1841899177,16.184110578,16.1840312384,16.1839518987,16.1838725591,0,16.1843948587,16.1843386498,16.1842824408,16.1842262318,16.1841700226,16.1841138134
65.65,16.1848410812,47.296860053,21.8014094864,14.0362434679,18.4349488229,0,260,260,119,119,119,119,119,119,260,260,119,119,119,119,119,119,0,260,260,260,260,260,260,260,260,260,260,260,260,119,119,119,260,260,260,119,119,119,119,119,260,260,260,119,119,119,119,119,0,260,260,260,260,260,260,260,324,325,324,324,324,324,324,324,323,325,324,324,324,324,324,324,0,322,323,323,324,324,325,325,322,324,325,324,324,324,324,324,324,324,324,324,324,324,325,325,324,325,324,325,324,324,324,325,0,324,324,324,325,325,325,325,47.296898291,47.2969365291,47.2969747671,47.2970130052,47.2970512431,47.2970894811,47.297127719,47.2971659569,47.2968601557,47.2968602584,47.2968603611,47.2968604637,47.2968605663,47.2968606688,47.2968607712,47.2968608736,0,47.2967838675,47.2967457747,47.2967076818,47.296669589,47.2966314961,47.2965934032,47.2965553103,47.2968060789,47.2967521049,47.2966981308,47.2966441568,47.2965901827,47.2965362087,47.2964822346,47.2964282606,47.2968218148,47.2967835767,47.2967453385,47.2967071003,47.2966688621,47.2966306238,47.2965923856,47.2965541473,47.2968599501,47.2968598473,47.2968597443,47.2968596413,47.2968595383,47.2968594352,47.296859332,47.2968592288,0,47.2969362384,47.296974331,47.2970124236,47.2970505162,47.2970886088,47.2971267014,47.2971647939,16.1848970756,16.1849530701,16.1850090646,16.1850650592,16.1851210539,16.1851770487,16.1852330436,16.1852890386,16.1849204203,16.1849997593,16.1850790984,16.1851584375,16.1852377766,16.1853171156,16.1853964547,16.1854757938,0,16.1849534971,16.185009705,16.1850659127,16.1851221204,16.185178328,16.1852345355,16.185290743,16.1848412323,16.1848413834,16.1848415345,16.1848416856,16.1848418367,16.1848419878,16.1848421389,16.1848422901,16.1847850869,16.1847290927,16.1846730985,16.1846171045,16.1845611105,16.1845051166,16.1844491228,16.184393129,16.1847617421,16.1846824031,16.184603064,16.1845237249,16.1844443859,16.1843650468,16.1842857077,16.1842063687,0,16.184728665,16.1846724567,16.1846162484,16.18456004,16.1845038315,16.1844476229
65.6,16.1851790271,47.2964734866,26.5650511771,18.4349488229,15.2551187031,0,260,260,119,119,119,119,119,119,260,260,119,119,119,119,119,119,0,260,260,260,260,260,260,260,260,260,260,260,260,119,119,119,260,260,119,119,119,119,119,119,260,260,260,119,119,119,119,119,0,260,260,260,260,260,260,260,323,325,324,324,324,324,323,324,323,325,324,324,323,323,323,323,0,322,322,323,323,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,325,0,324,324,324,325,325,325,324,47.2965117245,47.2965499624,47.2965882003,47.2966264381,47.296664676,47.2967029137,47.2967411515,47.2967793892,47.2964735891,47.2964736916,47.296473794,47.2964738964,47.2964739987,47.296474101,47.2964742032,47.2964743053,0,47.2963973008,47.2963592078,47.2963211148,47.2962830218,47.2962449287,47.2962068357,47.2961687425,47.2964195125,47.2963655385,47.2963115644,47.2962575904,47.2962036163,47.2961496423,47.2960956682,47.2960416942,47.2964352486,47.2963970107,47.2963587727,47.2963205346,47.2962822966,47.2962440585,47.2962058203,47.2961675822,47.296473384,47.2964732814,47.2964731787,47.2964730759,47.2964729731,47.2964728702,47.2964727673,47.2964726643,0,47.2965496723,47.2965877652,47.296625858,47.2966639507,47.2967020435,47.2967401362,47.2967782289,16.1852350214,16.1852910157,16.1853470101,16.1854030045,16.1854589991,16.1855149937,16.1855709884,16.1856269832,16.1852583656,16.1853377041,16.1854170426,16.1854963811,16.1855757196,16.1856550581,16.1857343966,16.1858137351,0,16.1852914418,16.185347649,16.1854038561,16.1854600631,16.18551627,16.1855724769,16.1856286837,16.1851791779,16.1851793287,16.1851794794,16.1851796302,16.1851797809,16.1851799317,16.1851800825,16.1851802332,16.185123033,16.1850670389,16.185011045,16.1849550511,16.1848990573,16.1848430635,16.1847870699,16.1847310763,16.1850996887,16.1850203502,16.1849410117,16.1848616732,16.1847823347,16.1847029962,16.1846236577,16.1845443192,0,16.1850666122,16.1850104046,16.1849541969,16.1848979892,16.1848417814,16.1847855734
65.55,16.1855233826,47.2960895263,26.5650511771,15.9453959009,11.309932474,0,260,260,119,119,119,119,119,119,260,260,119,119,119,119,119,119,0,260,260,260,260,260,260,260,260,260,260,260,260,119,119,119,260,260,119,119,119,119,119,119,260,260,260,119,119,119,119,119,0,260,260,260,260,260,260,260,323,324,323,323,323,323,323,323,322,324,323,324,323,323,323,323,0,322,322,323,323,324,324,324,323,324,324,323,323,323,323,323,324,323,323,323,323,323,323,324,324,324,324,324,324,324,324,324,0,323,324,324,324,324,324,324,47.2961277641,47.2961660018,47.2962042395,47.2962424772,47.2962807148,47.2963189525,47.29635719,47.2963954276,47.2960896286,47.2960897308,47.296089833,47.2960899352,47.2960900372,47.2960901393,47.2960902412,47.2960903431,0,47.2960133401,47.295975247,47.2959371538,47.2958990606,47.2958609674,47.2958228741,47.2957847809,47.2960355522,47.2959815782,47.2959276041,47.2958736301,47.295819656,47.295765682,47.2957117079,47.2956577338,47.2960512885,47.2960130507,47.2959748129,47.295936575,47.2958983371,47.2958600992,47.2958218612,47.2957836232,47.296089424,47.2960893215,47.2960892191,47.2960891166,47.296089014,47.2960889114,47.2960888087,47.296088706,0,47.2961657124,47.2962038054,47.2962418983,47.2962799913,47.2963180842,47.2963561771,47.2963942699,16.1855793767,16.1856353709,16.1856913651,16.1857473594,16.1858033538,16.1858593482,16.1859153428,16.1859713374,16.1856027206,16.1856820585,16.1857613964,16.1858407343,16.1859200722,16.1859994102,16.1860787481,16.186158086,0,16.185635796,16.1856920025,16.1857482089,16.1858044153,16.1858606216,16.1859168278,16.1859730339,16.1855235331,16.1855236835,16.1855238339,16.1855239843,16.1855241347,16.1855242851,16.1855244355,16.1855245859,16.1854673887,16.1854113948,16.1853554009,16.1852994072,16.1852434135,16.1851874199,16.1851314264,16.185075433,16.1854440447,16.1853647068,16.1852853689,16.185206031,16.1851266931,16.1850473551,16.1849680172,16.1848886793,0,16.185410969,16.1853547621,16.1852985551,16.185242348,16.1851861408,16.1851299335
65.5,16.1858722382,47.2957074592,21.8014094864,12.5288077092,12.5288077092,0,260,260,119,119,119,119,119,119,260,260,119,119,119,119,119,119,0,0,260,260,260,260,260,260,260,260,260,260,260,119,119,119,260,260,119,119,119,119,119,119,260,260,260,119,119,119,119,119,0,260,260,260,260,260,260,260,323,324,323,323,323,323,323,323,323,324,323,323,323,323,323,323,0,0,322,323,323,324,324,324,323,324,324,323,323,323,323,323,324,323,323,323,323,323,323,323,324,324,323,323,323,323,323,323,0,323,324,324,324,324,324,324,47.2957456968,47.2957839343,47.2958221719,47.2958604094,47.2958986469,47.2959368843,47.2959751218,47.2960133592,47.2957075612,47.2957076632,47.2957077652,47.2957078671,47.2957079689,47.2957080707,47.2957081724,47.2957082741,0,0,47.2955931793,47.295555086,47.2955169926,47.2954788992,47.2954408058,47.2954027124,47.2956534851,47.2955995111,47.295545537,47.2954915629,47.2954375889,47.2953836148,47.2953296408,47.2952756667,47.2956692216,47.2956309839,47.2955927462,47.2955545085,47.2955162708,47.2954780331,47.2954397953,47.2954015575,47.2957073571,47.2957072549,47.2957071527,47.2957070504,47.2957069481,47.2957068457,47.2957067433,47.2957066408,0,47.2957836456,47.2958217388,47.2958598319,47.295897925,47.2959360181,47.2959741112,47.2960122042,16.1859282321,16.1859842261,16.1860402202,16.1860962143,16.1861522086,16.1862082029,16.1862641973,16.1863201918,16.1859515755,16.1860309129,16.1861102502,16.1861895876,16.1862689249,16.1863482623,16.1864275996,16.186506937,0,0,16.1860408561,16.1860970619,16.1861532676,16.1862094732,16.1862656788,16.1863218842,16.1858723882,16.1858725383,16.1858726883,16.1858728384,16.1858729884,16.1858731385,16.1858732885,16.1858734386,16.1858162443,16.1857602506,16.1857042569,16.1856482633,16.1855922698,16.1855362764,16.185480283,16.1854242898,16.1857929008,16.1857135635,16.1856342261,16.1855548888,16.1854755514,16.1853962141,16.1853168768,16.1852375394,0,16.1857598259,16.1857036196,16.1856474132,16.1855912068,16.1855350003,16.1854787937
65.45,16.1862230697,47.2953262239,18.4349488229,10.3048464688,12.5288077092,0,260,260,119,119,119,119,119,119,260,260,260,119,119,119,119,119,0,260,260,260,260,260,260,260,260,260,260,260,260,119,119,119,260,260,119,119,119,119,119,119,260,260,260,119,119,119,119,119,0,260,260,260,260,260,260,260,323,324,323,323,323,323,323,323,323,324,322,322,322,322,322,322,0,322,322,323,323,324,324,323,323,324,324,323,323,323,323,323,324,323,323,323,323,323,323,323,323,324,323,323,323,323,323,323,0,322,323,324,324,324,324,324,47.2953644614,47.2954026988,47.2954409361,47.2954791735,47.2955174108,47.2955556481,47.2955938853,47.2956321226,47.2953263257,47.2953264275,47.2953265292,47.2953266308,47.2953267324,47.295326834,47.2953269355,47.2953270369,0,47.295250037,47.2952119436,47.29517385,47.2951357565,47.2950976629,47.2950595693,47.2950214757,47.2952722499,47.2952182758,47.2951643017,47.2951103277,47.2950563536,47.2950023795,47.2949484055,47.2948944314,47.2952879865,47.295249749,47.2952115115,47.295173274,47.2951350364,47.2950967988,47.2950585612,47.2950203236,47.2953261221,47.2953260201,47.2953259182,47.2953258161,47.2953257141,47.2953256119,47.2953255097,47.2953254075,0,47.2954024107,47.2954405041,47.2954785974,47.2955166907,47.2955547839,47.2955928772,47.2956309704,16.1862790634,16.1863350573,16.1863910512,16.1864470452,16.1865030393,16.1865590335,16.1866150277,16.1866710221,16.1863024064,16.1863817432,16.18646108,16.1865404168,16.1866197536,16.1866990903,16.1867784271,16.1868577639,0,16.1863354803,16.1863916856,16.1864478907,16.1865040958,16.1865603007,16.1866165056,16.1866727105,16.1862232194,16.186223369,16.1862235187,16.1862236684,16.1862238181,16.1862239678,16.1862241175,16.1862242672,16.186167076,16.1861110824,16.1860550888,16.1859990954,16.185943102,16.1858871088,16.1858311156,16.1857751224,16.1861437329,16.1860643961,16.1859850593,16.1859057225,16.1858263858,16.185747049,16.1856677122,16.1855883754,0,16.1861106587,16.186054453,16.1859982473,16.1859420415,16.1858858357,16.1858296297
65.4,16.18658019,47.294947742,18.4349488229,6.7098368078,8.1301023542,0,260,260,119,119,119,119,119,119,260,260,125,119,119,119,119,119,0,0,125,125,125,125,125,125,260,260,260,260,221,221,119,119,260,260,119,119,119,119,119,119,260,260,260,119,119,119,119,119,0,0,260,260,260,260,260,260,321,323,322,322,322,322,322,322,321,323,323,322,322,322,322,322,0,0,321,321,322,322,323,323,320,321,323,323,323,322,323,323,321,323,323,323,323,323,323,323,321,324,323,323,323,323,323,323,0,0,322,323,324,324,324,324,47.2949859793,47.2950242165,47.2950624537,47.2951006909,47.295138928,47.2951771651,47.2952154022,47.2952536393,47.2949478436,47.2949479451,47.2949480466,47.294948148,47.2949482493,47.2949483506,47.2949484518,47.294948553,0,0,47.2948334611,47.2947953674,47.2947572737,47.29471918,47.2946810862,47.2946429924,47.294893768,47.2948397939,47.2947858198,47.2947318458,47.2946778717,47.2946238976,47.2945699235,47.2945159495,47.2949095048,47.2948712675,47.2948330301,47.2947947928,47.2947565554,47.294718318,47.2946800805,47.294641843,47.2949476404,47.2949475388,47.294947437,47.2949473352,47.2949472334,47.2949471315,47.2949470296,47.2949469276,0,0,47.2950620227,47.2951001162,47.2951382097,47.2951763031,47.2952143965,47.2952524899,16.1866361836,16.1866921773,16.1867481711,16.186804165,16.1868601589,16.1869161529,16.1869721471,16.1870281412,16.1866595262,16.1867388624,16.1868181986,16.1868975348,16.1869768711,16.1870562073,16.1871355435,16.1872148797,0,0,16.1867488039,16.1868050084,16.1868612128,16.1869174171,16.1869736214,16.1870298255,16.1865803393,16.1865804886,16.186580638,16.1865807873,16.1865809366,16.1865810859,16.1865812353,16.1865813846,16.1865241964,16.186468203,16.1864122096,16.1863562163,16.1863002231,16.1862442299,16.1861882369,16.1861322439,16.1865008538,16.1864215176,16.1863421813,16.1862628451,16.1861835089,16.1861041727,16.1860248365,16.1859455003,0,0,16.1864115753,16.1863553703,16.1862991651,16.1862429599,16.1861867547
