STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S
78.3,16.1157876341,47.3839467104,4.513988458,14.0362434679,10.3048464688,0,0,0,0,0,221,221,221,221,119,0,221,221,221,133,233,233,233,233,221,221,221,221,187,165,165,165,165,0,221,221,221,221,119,119,119,119,0,0,221,221,221,221,119,119,119,0,0,0,0,0,221,221,221,221,0,221,221,221,221,221,0,0,0,0,0,0,0,221,221,221,221,119,0,221,221,221,133,233,233,233,233,221,221,221,221,187,165,165,165,165,0,221,221,221,221,119,119,119,119,0,0,221,221,221,221,119,119,119,0,0,0,0,0,221,221,221,221,0,221,221,221,221,221,0,0,0,0,0,0,0,47.384106174,47.3841380667,47.3841699593,47.384201852,47.3842337446,0,47.3839469617,47.3839470873,47.3839472128,47.3839473383,47.3839474638,47.3839475892,47.3839477146,47.3839478399,47.3839149954,47.3838832803,47.3838515652,47.3838198501,47.383788135,47.3837564198,47.3837247047,47.3836929895,47.3836612743,0,47.3838567554,47.3838117779,47.3837668004,47.3837218228,47.3836768453,47.3836318678,47.3835868903,47.3835419128,0,0,47.383851032,47.3838191392,47.3837872463,47.3837553535,47.3837234606,47.3836915676,47.3836596747,0,0,0,0,0,47.3839459557,47.3839458298,47.3839457038,47.3839455778,0,47.3840101405,47.3840418555,47.3840735704,47.3841052854,47.3841370003,0,0,0,0,0,0,0,16.1160211193,16.1160678165,16.1161145138,16.1161612111,16.1162079085,0,16.115920083,16.1159863074,16.1160525319,16.1161187563,16.1161849807,16.1162512052,16.1163174296,16.1163836541,16.1158345926,16.1158815511,16.1159285096,16.115975468,16.1160224264,16.1160693846,16.1161163429,16.1161633011,16.1162102592,0,16.1157880041,16.1157881892,16.1157883742,16.1157885593,16.1157887443,16.1157889293
78.25,16.116390011,47.3840635316,5.7105931375,15.9453959009,6.7098368078,0,0,233,187,119,119,119,119,119,119,0,0,0,233,233,233,233,233,233,0,0,233,233,233,187,187,187,187,0,233,233,165,165,165,165,165,165,0,233,233,233,165,187,187,187,221,0,0,0,0,0,0,221,221,221,0,221,221,221,119,119,119,119,119,0,233,187,119,119,119,119,119,119,0,0,0,233,233,233,233,233,233,0,0,233,233,233,187,187,187,187,0,233,233,165,165,165,165,165,165,0,233,233,233,165,187,187,187,221,0,0,0,0,0,0,221,221,221,0,221,221,221,119,119,119,119,119,0,47.3841273166,47.3841592091,47.3841911016,47.384222994,47.3842548864,47.3842867788,47.3843186712,47.3843505636,0,0,0,47.3840640326,47.3840641578,47.3840642829,47.384064408,47.384064533,47.384064658,0,0,47.3839683857,47.3839366703,47.3839049549,47.3838732395,47.3838415241,47.3838098087,47.3837780932,0,47.3839735766,47.3839285991,47.3838836215,47.383838644,47.3837936665,47.383748689,47.3837037115,47.383658734,0,47.3839997465,47.3839678539,47.3839359613,47.3839040687,47.3838721761,47.3838402835,47.3838083908,47.3837764981,0,0,0,0,0,0,47.3840626534,47.3840625278,47.3840624021,0,47.3841269621,47.3841586774,47.3841903926,47.3842221078,47.384253823,47.3842855381,47.3843172533,47.3843489684,0,16.1164834059,16.1165301034,16.116576801,16.1166234986,16.1166701963,16.116716894,16.1167635918,16.1168102897,0,0,0,16.1166549094,16.116721134,16.1167873586,16.1168535832,16.1169198078,16.1169860324,0,0,16.1165308858,16.1165778439,16.116624802,16.11667176,16.116718718,16.1167656759,16.1168126338,0,16.1163903801,16.1163905646,16.1163907491,16.1163909337,16.1163911182,16.1163913027
78.2,16.1170408736,47.3840011248,3.5226546722,15.9453959009,2.3882555558,0,0,233,233,119,119,119,119,119,119,0,0,0,0,0,0,0,0,0,0,233,101,101,101,187,187,187,187,0,233,101,187,187,187,187,187,187,0,233,187,187,187,187,187,187,187,0,0,0,0,0,0,0,0,233,0,233,233,119,119,119,119,119,119,0,233,233,119,119,119,119,119,119,0,0,0,0,0,0,0,0,0,0,233,101,101,101,187,187,187,187,0,233,101,187,187,187,187,187,187,0,233,187,187,187,187,187,187,187,0,0,0,0,0,0,0,0,233,0,233,233,119,119,119,119,119,119,0,47.3840649093,47.3840968015,47.3841286937,47.3841605859,47.3841924781,47.3842243702,47.3842562623,47.3842881544,0,0,0,0,0,0,0,0,0,0,47.3839376937,47.3839059781,47.3838742625,47.3838425468,47.3838108312,47.3837791155,47.3837473998,47.3837156841,0,47.3839111698,47.3838661923,47.3838212148,47.3837762372,47.3837312597,47.3836862822,47.3836413047,47.3835963272,0,47.3839373403,47.383905448,47.3838735556,47.3838416633,47.3838097709,47.3837778785,47.3837459861,47.3837140937,0,0,0,0,0,0,0,0,47.3839999987,0,47.3840645559,47.3840962714,47.3841279869,47.3841597024,47.3841914178,47.3842231332,47.3842548486,47.384286564,0,16.1171342692,16.117180967,16.117227665,16.1172743629,16.117321061,16.117367759,16.1174144572,16.1174611554,0,0,0,0,0,0,0,0,0,0,16.1171347893,16.1171817471,16.1172287048,16.1172756624,16.11732262,16.1173695776,16.117416535,16.1174634924,0,16.1170412416,16.1170414256,16.1170416095,16.1170417935,16.1170419775,16.1170421615
78.15,16.1177005672,47.3840322471,4.08561678,20.5560452196,3.4473868519,0,0,233,187,187,187,134,134,134,134,0,0,0,0,0,0,0,0,0,0,233,101,101,101,101,101,101,101,233,233,101,101,101,101,101,101,101,0,233,233,101,101,101,187,187,187,0,0,0,0,0,0,0,0,0,0,233,119,119,119,119,119,119,119,0,233,187,187,187,134,134,134,134,0,0,0,0,0,0,0,0,0,0,233,101,101,101,101,101,101,101,233,233,101,101,101,101,101,101,101,0,233,233,101,101,101,187,187,187,0,0,0,0,0,0,0,0,0,0,233,119,119,119,119,119,119,119,0,47.3840960311,47.384127923,47.3841598149,47.3841917068,47.3842235987,47.3842554906,47.3842873825,47.3843192743,0,0,0,0,0,0,0,0,0,0,47.3839688154,47.3839370996,47.3839053837,47.3838736678,47.3838419518,47.3838102359,47.3837785199,47.3837468039,47.3839872696,47.3839422921,47.3838973146,47.383852337,47.3838073595,47.383762382,47.3837174045,47.383672427,47.3836274494,0,47.3839684631,47.3839365711,47.383904679,47.3838727869,47.3838408948,47.3838090027,47.3837771106,47.3837452184,0,0,0,0,0,0,0,0,0,0,47.3840956787,47.3841273945,47.3841591103,47.384190826,47.3842225417,47.3842542574,47.3842859731,47.3843176887,0,16.1177939636,16.1178406619,16.1178873602,16.1179340586,16.1179807571,16.1180274556,16.1180741541,16.1181208528,0,0,0,0,0,0,0,0,0,0,16.1177944822,16.1178414395,16.1178883969,16.1179353542,16.1179823114,16.1180292685,16.1180762257,16.1181231827,16.1177007506,16.117700934,16.1177011175,16.1177013009,16.1177014843,16.1177016677,16.1177018511
78.1,16.1183535783,47.3839924913,3.1683740191,12.5288077092,14.0362434679,0,0,233,101,101,101,101,101,187,187,0,233,233,233,101,101,101,187,187,0,0,0,0,0,0,0,0,0,0,233,101,101,101,101,101,101,101,0,233,233,101,101,101,101,101,101,0,0,0,233,233,233,233,233,233,0,233,233,233,233,187,187,134,134,0,233,101,101,101,101,101,187,187,0,233,233,233,101,101,101,187,187,0,0,0,0,0,0,0,0,0,0,233,101,101,101,101,101,101,101,0,233,233,101,101,101,101,101,101,0,0,0,233,233,233,233,233,233,0,233,233,233,233,187,187,134,134,0,47.3840562747,47.3840881664,47.384120058,47.3841519497,47.3841838413,47.3842157329,47.3842476245,47.3842795161,0,47.3839927396,47.3839928637,47.3839929877,47.3839931118,47.3839932357,47.3839933597,47.3839934836,47.3839936075,0,0,0,0,0,0,0,0,0,0,47.3839025362,47.3838575587,47.3838125812,47.3837676037,47.3837226261,47.3836776486,47.3836326711,47.3835876936,0,47.3839287078,47.383896816,47.3838649242,47.3838330324,47.3838011406,47.3837692487,47.3837373568,47.383705465,0,0,0,47.3839919942,47.3839918698,47.3839917454,47.383991621,47.3839914965,47.383991372,0,47.3840559234,47.3840876395,47.3841193555,47.3841510715,47.3841827875,47.3842145035,47.3842462194,47.3842779353,0,16.1184469754,16.1184936741,16.1185403728,16.1185870715,16.1186337704,16.1186804692,16.1187271681,16.1187738671,0,16.1184860274,16.1185522519,16.1186184764,16.1186847009,16.1187509254,16.1188171499,16.1188833745,16.118949599,0,0,0,0,0,0,0,0,0,0,16.118353944,16.1183541269,16.1183543098,16.1183544926,16.1183546755,16.1183548583
78.05,16.1187703965,47.3836581594,15.9453959009,7.1250163489,10.0079798014,0,233,233,101,101,101,101,101,187,187,0,233,233,233,101,101,101,196,196,0,0,233,233,233,133,133,196,196,0,0,233,233,233,101,244,244,244,0,233,101,101,101,101,101,101,101,0,233,101,101,101,101,101,101,101,0,0,0,233,233,233,233,233,233,233,233,101,101,101,101,101,187,187,0,233,233,233,101,101,101,196,196,0,0,233,233,233,133,133,196,196,0,0,233,233,233,101,244,244,244,0,233,101,101,101,101,101,101,101,0,233,101,101,101,101,101,101,101,0,0,0,233,233,233,233,233,233,47.3836900509,47.3837219425,47.383753834,47.3837857255,47.3838176169,47.3838495084,47.3838813998,47.3839132913,47.3839451827,0,47.3836584072,47.3836585311,47.3836586549,47.3836587787,47.3836589024,47.3836590261,47.3836591498,47.3836592734,0,0,47.3835630105,47.3835312942,47.3834995778,47.3834678614,47.383436145,47.3834044286,47.3833727122,0,0,47.3835232268,47.3834782493,47.3834332718,47.3833882942,47.3833433167,47.3832983392,47.3832533616,0,47.3835943762,47.3835624846,47.383530593,47.3834987014,47.3834668097,47.383434918,47.3834030263,47.3833711346,0,47.3836579114,47.3836577874,47.3836576633,47.3836575392,47.383657415,47.3836572908,47.3836571666,47.3836570423,0,0,0,47.3837850243,47.3838167405,47.3838484566,47.3838801728,47.3839118889,47.383943605,16.118817095,16.1188637936,16.1189104922,16.1189571908,16.1190038895,16.1190505883,16.1190972871,16.119143986,16.119190685,0,16.1189028447,16.1189690688,16.1190352929,16.119101517,16.1191677411,16.1192339652,16.1193001893,16.1193664134,0,0,16.118911266,16.1189582223,16.1190051786,16.1190521349,16.1190990911,16.1191460472,16.1191930033,0,0,16.118770944,16.1187711266,16.1187713091,16.1187714916,16.1187716741
78,16.1190233134,47.383242635,8.1301023542,11.309932474,15.9453959009,0,0,241,196,196,196,134,196,196,196,0,241,196,196,196,196,196,196,134,0,0,241,241,241,241,196,196,196,0,0,0,241,241,241,241,241,241,0,241,241,241,241,119,119,119,119,0,241,241,244,244,244,244,244,244,0,0,133,133,133,101,101,101,101,0,241,196,196,196,134,196,196,196,0,241,196,196,196,196,196,196,134,0,0,241,241,241,241,196,196,196,0,0,0,241,241,241,241,241,241,0,241,241,241,241,119,119,119,119,0,241,241,244,244,244,244,244,244,0,0,133,133,133,101,101,101,101,0,47.3833064179,47.3833383093,47.3833702007,47.383402092,47.3834339834,47.3834658747,47.383497766,47.3835296573,0,47.3832428825,47.3832430062,47.3832431299,47.3832432535,47.3832433771,47.3832435007,47.3832436242,47.3832437477,0,0,47.3831474858,47.3831157693,47.3830840529,47.3830523364,47.3830206199,47.3829889034,47.3829571868,0,0,0,47.3830627249,47.3830177473,47.3829727698,47.3829277923,47.3828828147,47.3828378372,0,47.383178852,47.3831469605,47.383115069,47.3830831775,47.3830512859,47.3830193943,47.3829875027,47.3829556111,0,47.3832423873,47.3832422634,47.3832421395,47.3832420155,47.3832418915,47.3832417674,47.3832416433,47.3832415192,0,0,47.383337784,47.3833695003,47.3834012166,47.3834329329,47.3834646491,47.3834963653,47.3835280816,0,16.11911671,16.1191634084,16.1192101068,16.1192568053,16.1193035039,16.1193502025,16.1193969012,16.1194435999,0,16.1191557605,16.1192219841,16.1192882077,16.1193544313,16.1194206549,16.1194868784,16.119553102,16.1196193256,0,0,16.1191641812,16.1192111371,16.1192580929,16.1193050486,16.1193520043,16.1193989599,16.1194459154,0,0,0,16.1190240425,16.1190242248,16.1190244071,16.1190245894
77.95,16.1192271516,47.3828147987,15.9453959009,0.9203349669,18.4349488229,0,0,241,241,196,196,134,134,134,134,0,241,241,101,101,187,187,187,187,0,241,241,241,101,101,101,187,187,0,0,0,0,0,0,0,0,0,0,241,241,241,241,241,241,119,119,241,241,241,241,241,119,119,119,119,0,241,241,241,241,241,241,241,241,0,241,241,196,196,134,134,134,134,0,241,241,101,101,187,187,187,187,0,241,241,241,101,101,101,187,187,0,0,0,0,0,0,0,0,0,0,241,241,241,241,241,241,119,119,241,241,241,241,241,119,119,119,119,0,241,241,241,241,241,241,241,241,0,47.3828785814,47.3829104728,47.3829423641,47.3829742554,47.3830061466,47.3830380379,47.3830699291,47.3831018204,0,47.382815046,47.3828151696,47.3828152932,47.3828154167,47.3828155402,47.3828156636,47.382815787,47.3828159103,0,47.3827513658,47.3827196493,47.3826879327,47.3826562162,47.3826244996,47.382592783,47.3825610664,47.3825293498,0,0,0,0,0,0,0,0,0,0,47.3827510159,47.3827191245,47.3826872331,47.3826553416,47.3826234501,47.3825915586,47.3825596671,47.3825277756,47.382814675,47.3828145513,47.3828144275,47.3828143037,47.3828141798,47.3828140559,47.382813932,47.382813808,47.382813684,0,47.3828782316,47.382909948,47.3829416644,47.3829733808,47.3830050971,47.3830368135,47.3830685298,47.3831002461,0,16.1193205477,16.1193672459,16.1194139441,16.1194606423,16.1195073406,16.119554039,16.1196007374,16.1196474358,0,16.1193595977,16.1194258208,16.1194920438,16.1195582669,16.1196244899,16.1196907129,16.119756936,16.119823159,0,16.1193210626,16.119368018,16.1194149733,16.1194619286,16.1195088838,16.119555839,16.1196027941,16.1196497492,0,0,0,0,0,0,0
77.9,16.1192613416,47.3823661252,6.7098368078,0.9301637868,9.7824070318,0,0,241,241,241,101,101,187,187,187,241,241,241,101,101,101,187,187,101,0,241,241,241,196,196,196,196,196,0,0,0,0,0,0,0,0,241,0,241,241,241,241,241,241,270,270,0,241,241,241,241,241,119,119,119,0,241,241,241,241,241,241,241,119,0,241,241,241,101,101,187,187,187,241,241,241,101,101,101,187,187,101,0,241,241,241,196,196,196,196,196,0,0,0,0,0,0,0,0,241,0,241,241,241,241,241,241,270,270,0,241,241,241,241,241,119,119,119,0,241,241,241,241,241,241,241,119,0,47.3824299079,47.3824617992,47.3824936905,47.3825255818,47.382557473,47.3825893643,47.3826212555,47.3826531467,47.3823662488,47.3823663724,47.382366496,47.3823666195,47.382366743,47.3823668665,47.3823669899,47.3823671133,47.3823672366,0,47.3823026922,47.3822709757,47.3822392591,47.3822075425,47.382175826,47.3821441094,47.3821123927,47.3820806761,0,0,0,0,0,0,0,0,47.3819613273,0,47.3823023424,47.382270451,47.3822385596,47.3822066681,47.3821747766,47.3821428851,47.3821109936,47.3820791021,0,47.3823658778,47.382365754,47.3823656302,47.3823655064,47.3823653825,47.3823652586,47.3823651346,47.3823650106,0,47.3824295581,47.3824612745,47.3824929909,47.3825247073,47.3825564237,47.38258814,47.3826198564,47.3826515727,0,16.1193547369,16.1194014347,16.1194481325,16.1194948304,16.1195415283,16.1195882263,16.1196349243,16.1196816224,16.1193275641,16.1193937865,16.119460009,16.1195262315,16.119592454,16.1196586765,16.119724899,16.1197911214,16.1198573439,0,16.1193552517,16.1194022067,16.1194491616,16.1194961164,16.1195430712,16.119590026,16.1196369807,16.1196839353,0,0,0,0,0,0,0
77.85,16.1191828481,47.3819195188,18.4349488229,2.5733594632,15.9453959009,0,0,241,241,241,187,196,196,196,196,241,221,187,187,196,196,134,134,134,0,221,221,221,187,187,196,196,196,0,0,0,0,0,0,0,0,0,0,241,241,241,270,270,270,119,119,0,241,241,270,270,119,119,119,119,0,241,241,241,270,270,270,119,119,0,241,241,241,187,196,196,196,196,241,221,187,187,196,196,134,134,134,0,221,221,221,187,187,196,196,196,0,0,0,0,0,0,0,0,0,0,241,241,241,270,270,270,119,119,0,241,241,270,270,119,119,119,119,0,241,241,241,270,270,270,119,119,0,47.3819833016,47.3820151929,47.3820470843,47.3820789756,47.3821108669,47.3821427582,47.3821746494,47.3822065407,47.3819196425,47.3819197662,47.3819198898,47.3819200134,47.3819201369,47.3819202604,47.3819203839,47.3819205073,47.3819206307,0,47.3818560859,47.3818243694,47.3817926529,47.3817609363,47.3817292198,47.3816975032,47.3816657866,47.38163407,0,0,0,0,0,0,0,0,0,0,47.381855736,47.3818238445,47.3817919531,47.3817600616,47.3817281701,47.3816962786,47.381664387,47.3816324955,0,47.3819192713,47.3819191475,47.3819190237,47.3819188998,47.3819187759,47.3819186519,47.3819185279,47.3819184039,0,47.3819829517,47.3820146681,47.3820463845,47.3820781008,47.3821098172,47.3821415335,47.3821732498,47.3822049661,0,16.1192762426,16.1193229399,16.1193696372,16.1194163347,16.1194630322,16.1195097297,16.1195564273,16.119603125,16.11924907,16.1193152919,16.1193815139,16.1194477358,16.1195139577,16.1195801796,16.1196464016,16.1197126235,16.1197788454,0,16.1192767575,16.1193237121,16.1193706667,16.1194176212,16.1194645757,16.1195115301,16.1195584844,16.1196054387,0,0,0,0,0,0,0
